userid,orderType
110841310579,1
110841310976,0
110841317371,1
110841317374,0
110841317473,0
110841417370,0
110841417374,1
110841417472,0
110841417670,0
110841510871,0
110841510873,0
110841517071,0
110841517472,1
110841517770,0
110841617074,0
110841617173,0
110841617273,0
110841617478,0
110841617677,0
110841710873,0
110841817171,0
110841817174,0
110841817379,0
110841817479,0
110841910578,0
110841910972,0
110841917471,1
110841917473,0
110842010877,0
110842010978,0
110842017476,0
110842017772,0
110842017879,0
110842110874,1
110842110879,1
110842210872,0
110842210876,0
110842210971,0
110842217279,1
110842217476,0
110842217776,0
110842217879,0
110842317174,0
110842317379,0
110842317777,0
110842417177,0
110842417475,0
110842417873,0
110842517178,0
110842517270,0
110842517372,0
110842517473,0
110842517774,1
110842610872,0
110842617372,0
110842617471,0
110842617474,0
110842617574,0
110842717174,0
110842717370,0
110842717371,0
110842717372,0
110842717475,0
110842717779,0
110842772076,0
110842810971,0
110842817071,0
110842847173,1
110842847275,0
110842847279,0
110842847371,0
110842847378,0
110842847471,0
110842917279,0
110842917674,0
110842917773,0
110842917775,0
110843010875,1
110843110570,0
110843117371,0
110843117376,0
110843117671,0
110843117772,0
110843217472,1
110843217477,0
110843310576,0
110843310974,0
110843317478,0
110843510570,0
110843510576,0
110843510873,0
110843517077,0
110843517677,0
110843610572,0
110843610872,1
110843617070,0
110843617670,0
110843617678,0
110843710874,0
110843717279,0
110843717375,0
110843717476,0
110843717771,0
110843810573,0
110843810870,0
110843910973,0
110843917378,0
110843917475,0
110844010572,0
110844010871,0
110844017273,1
110844017677,1
110844017771,1
110844110576,0
110844110979,0
110844117072,0
110844117272,0
110844117373,0
110844210572,0
110844217173,0
110844217379,0
110844217674,0
110844310577,0
110844310875,0
110844410870,0
110844410871,0
110844417377,0
110844417678,0
110844510979,0
110844517078,0
110844517273,0
110844517471,0
110844617074,0
110844710576,0
110844710872,0
110844717671,0
110844717779,0
110844810578,0
110844817378,0
110844910874,0
110844917076,0
110844917671,0
110845017072,0
110845017470,0
110845017472,0
110845110976,0
110845117172,0
110845117673,0
110845117975,0
110845117977,1
110845217074,0
110845217271,1
110845217376,0
110845217671,0
110845217675,0
110845217870,0
110845217872,0
110845217875,1
110845317077,0
110845317575,0
110845317779,0
110845317971,0
110845410875,1
110845417275,0
110845510975,0
110845517372,0
110845610974,0
110845617176,1
110845617673,0
110845617778,0
110845617976,0
110845717176,1
110845717178,1
110845717277,0
110845772372,0
110845810572,0
110845810876,0
110845817474,0
110845817773,0
110845910572,0
110845910876,0
110845910879,0
110845917079,0
110845917179,0
110845917779,0
110846017071,0
110846017274,0
110846110573,0
110846117278,0
110846117471,0
110846117473,0
110846117577,0
110846117978,0
110846172372,0
110846210876,0
110846217076,0
110846217275,0
110846217873,0
110846310578,1
110846317474,0
110846317771,0
110846410973,1
110846472072,0
110846472079,0
110846517576,0
110846517778,1
110846617074,0
110846617270,0
110846617474,1
110846617872,0
110846710576,1
110846710975,0
110846717770,0
110846717879,0
110846810970,0
110846817079,0
110846817179,0
110846817471,1
110846872376,1
110846910973,0
110846910977,0
110846917075,0
110846917176,0
110846917378,0
110846917670,0
110846917770,0
110846917871,0
110846972273,0
110847017071,0
110847017176,0
110847017476,0
110847117178,0
110847117871,0
110847210574,0
110847210870,0
110847210976,0
110847217071,0
110847217270,0
110847217372,0
110847217470,0
110847217471,1
110847317975,0
110847317979,1
110847410574,0
110847410877,0
110847417170,0
110847417577,0
110847417777,0
110847417979,0
110847510870,0
110847517078,0
110847517577,0
110847517676,0
110847517876,0
110847572371,0
110847617178,0
110847710578,0
110847717074,0
110847717171,0
110847717270,0
110847717571,0
110847717771,0
110847717871,0
110847717873,0
110847717970,0
110847772275,0
110847810873,0
110847810974,0
110847810978,0
110847817370,0
110847817379,0
110847917172,0
110847917179,0
110847917375,0
110847917874,0
110848110979,0
110848117073,1
110848117473,0
110848117674,0
110848117772,1
110848210872,0
110848210971,1
110848210972,0
110848217776,0
110848310971,0
110848317070,1
110848317175,0
110848317878,0
110848410973,0
110848417174,1
110848417274,0
110848417370,0
110848417871,0
110848517072,0
110848517473,0
110848610877,0
110848617178,0
110848617275,0
110848617375,0
110848710870,0
110848717170,0
110848717371,0
110848810874,0
110848817275,0
110848817378,1
110848817671,0
110848817879,0
110848910973,0
110848917574,1
110849117375,0
110849117579,0
110849117674,0
110849117773,0
110849210573,1
110849210574,0
110849217776,0
110849217879,0
110849310970,0
110849317073,0
110849317472,0
110849417072,0
110849417075,0
110849417277,0
110849417474,0
110849517074,1
110849617177,0
110849617779,0
110849710972,0
110849717479,1
110849717774,0
110849810973,0
110849810976,0
110849817479,0
110849817579,0
110849817674,0
110849817873,0
110849817876,0
110849917473,1
110849917677,0
110870010575,0
110870017078,0
110870017277,1
110870017370,0
110870210572,0
110870217473,0
110870217673,0
110870217778,0
110870310570,0
110870310574,0
110870310974,0
110870317076,0
110870317273,0
110870317374,0
110870317375,0
110870317673,0
110870317678,0
110870417074,0
110870417274,0
110870610877,0
110870710874,0
110870710973,0
110870717076,0
110870717274,0
110870717372,0
110870717673,1
110870810976,0
110871010573,1
110871010578,0
110871010879,0
110871010978,0
110871017074,0
110871017174,0
110871017176,0
110871017379,0
110871017470,0
110871017472,0
110871017478,0
110871110975,0
110871117370,0
110871117976,0
110871171774,1
110871173279,0
110871173374,0
110871179675,0
110871210870,0
110871210873,0
110871217373,0
110871217779,0
110871310871,0
110871310873,0
110871317476,1
110871317574,0
110871317677,0
110871317679,0
110871372070,1
110871410579,0
110871417070,1
110871417276,0
110871417372,0
110871417474,0
110871417679,0
110871417779,0
110871517076,0
110871517374,0
110871517470,0
110871517472,0
110871617071,0
110871617073,0
110871617079,0
110871672270,0
110871672279,0
110871672376,1
110871672777,0
110871710978,0
110871717370,0
110871717372,0
110871717673,0
110871810978,0
110871817571,0
110871871271,0
110871871278,0
110871872171,0
110871872876,0
110871917171,0
110871917179,0
110871917370,0
110871917677,0
110871917771,0
110871917775,0
110872010977,1
110872110576,1
110872110871,0
110872117073,0
110872210870,0
110872217379,0
110872317073,0
110872317371,0
110872410872,0
110872410874,0
110872410973,0
110872417275,0
110872417372,0
110872417375,1
110872510574,0
110872517679,0
110872610871,0
110872610876,0
110872617272,0
110872617379,0
110872710875,0
110872817278,0
110872910971,0
110872917478,0
110873017272,0
110873017275,0
110873017276,0
110873017776,1
110873110570,0
110873117272,1
110873117273,0
110873117673,0
110873217378,1
110873410570,0
110873417072,0
110873417371,0
110873417376,0
110873510972,1
110873517474,1
110873710872,0
110873717071,0
110873717678,0
110873817071,0
110873910872,1
110873917775,0
110874010576,0
110874010875,0
110874010879,0
110874010973,0
110874017076,1
110874017374,0
110874017679,0
110874017774,0
110874017879,0
110874117175,0
110874117271,0
110874117279,0
110874210871,0
110874210971,0
110874217476,0
110874310579,0
110874310872,0
110874310970,0
110874317376,0
110874317377,0
110874372071,0
110874410873,0
110874417275,0
110874510973,0
110874517670,0
110874617070,0
110874617173,0
110874617278,0
110874617475,0
110874717078,0
110874717277,0
110874717377,0
110874810572,0
110874810576,0
110874810872,0
110874817078,0
110874817378,0
110874817477,0
110874910973,1
110874917076,0
110875110579,0
110875110876,0
110875110976,1
110875117076,0
110875117274,0
110875117276,1
110875117279,1
110875117674,0
110875210975,0
110875210979,0
110875217073,0
110875217675,1
110875317374,1
110875510575,0
110875517273,0
110875710576,0
110875710578,0
110875717274,0
110875817070,0
110875817275,0
110875817377,0
110876010579,0
110876110573,1
110876210879,0
110876217376,0
110876310978,0
110876410573,0
110876410971,0
110876510578,1
110876610978,0
110876617272,0
110876617273,0
110876710579,0
110876710871,0
110876717272,0
110876717274,0
110876810870,0
110876810874,0
110876810878,0
110876817373,0
110876910975,0
110876917073,0
110878010579,1
110878110878,0
110878210971,0
110878217074,0
110878217377,0
110878310875,0
110878317074,0
110878317273,0
110878317279,0
110878410578,0
110878410874,0
110878410975,0
110878417270,0
110878417275,0
110878417678,0
110878510871,0
110878517073,0
110878610573,0
110878610579,0
110878617273,0
110878617375,0
110878710575,1
110878710579,0
110878710873,0
110878710976,0
110878717374,0
110878717678,0
110878810871,1
110878817672,0
110878917371,0
110879010878,0
110879017174,0
110879017570,0
110879017577,1
110879017773,0
110879072273,0
110879072276,0
110879072376,0
110879117172,0
110879117174,0
110879117671,0
110879217071,0
110879217278,0
110879217371,0
110879217775,0
110879217870,0
110879217970,0
110879310875,1
110879310876,0
110879317073,0
110879317174,0
110879317573,1
110879417071,0
110879417072,1
110879417074,0
110879417275,0
110879417370,0
110879417372,0
110879417474,0
110879417476,0
110879417478,0
110879417777,0
110879417778,0
110879517176,0
110879517373,0
110879517378,0
110879517478,0
110879517671,0
110879710571,0
110879710573,1
110879710978,0
110879717174,0
110879717371,0
110879717478,0
110879717979,0
110879772077,0
110879910874,0
110879910974,1
110879910975,1
110879917370,0
110879917378,1
110879917578,0
110879917773,0
110879917774,0
110879972177,0
110879972772,0
110910010575,1
110910010872,0
110910017079,0
110910017279,0
110910110973,0
110910110976,0
110910117779,0
110910210579,0
110910217078,1
110910217472,0
110910217679,1
110910317078,0
110910317173,1
110910317179,0
110910317670,0
110910317775,1
110910410875,0
110910417079,0
110910417174,1
110910417275,0
110910472277,0
110910472279,0
110910472672,1
110910572771,0
110910710576,0
110910710879,0
110910717471,0
110910717678,0
110910817679,0
110910910977,0
110910917070,0
110910917072,1
110910917274,0
110910917478,0
110911010579,0
110911017071,0
110911017175,0
110911017373,1
110911017577,0
110911017778,0
110911017972,1
110911017974,0
110911110573,0
110911117074,0
110911117172,1
110911117273,0
110911117473,1
110911117779,0
110911210870,0
110911210871,1
110911217078,0
110911217374,0
110911217470,0
110911217473,0
110911217678,0
110911217770,0
110911217779,1
110911217877,0
110911217974,0
110911272371,0
110911310579,1
110911310974,0
110911317171,0
110911317279,0
110911317370,1
110911317372,0
110911317875,1
110911410877,0
110911417775,0
110911510971,0
110911517075,1
110911517277,1
110911517678,0
110911517775,0
110911610575,1
110911610871,0
110911610977,0
110911617178,1
110911617677,0
110911617778,1
110911710576,0
110911710872,0
110911710970,0
110911710978,0
110911710979,1
110911772379,0
110911810579,0
110911810978,0
110911817473,0
110911817579,0
110911817871,1
110911817979,0
110911872372,0
110911910878,1
110911917076,1
110911917079,0
110912017271,0
110912017671,0
110912017675,0
110912110976,1
110912117079,0
110912117278,1
110912210574,0
110912310872,1
110912310972,1
110912310973,0
110912417074,1
110912417273,0
110912417278,0
110912510872,0
110912510874,0
110912517076,0
110912517672,0
110912517678,1
110912610970,0
110912617270,0
110912617671,0
110912710872,0
110912710874,0
110912717073,0
110912810879,0
110912817278,0
110912910978,0
110912917272,1
110912917372,0
110913010870,0
110913010872,1
110913010971,0
110913010974,1
110913017076,1
110913110575,0
110913110576,0
110913110577,0
110913110578,0
110913117270,0
110913117271,0
110913117771,1
110913117776,0
110913210976,0
110913217074,0
110913217079,1
110913217279,0
110913310974,0
110913317676,0
110913410870,0
110913410973,1
110913417270,0
110913417472,0
110913417478,1
110913510570,0
110913510572,1
110913517272,1
110913517373,1
110913610879,0
110913617173,1
110913617671,0
110913617870,0
110913617976,0
110913617977,0
110913710573,1
110913717074,0
110913717372,0
110913717379,0
110913717679,0
110913810872,0
110913810978,0
110913817274,0
110913817371,0
110913817375,0
110913817474,0
110913910873,0
110913910971,0
110913910978,0
110913910979,0
110913917472,0
110913917576,0
110913917779,0
110913917872,0
110914017176,0
110914017578,0
110914017672,0
110914017677,1
110914072374,0
110914117072,0
110914117176,0
110914117272,0
110914117274,0
110914117671,0
110914117674,1
110914117975,1
110914172070,0
110914172073,0
110914210577,0
110914210578,0
110914210875,0
110914210878,0
110914217072,0
110914217677,1
110914217974,0
110914317476,0
110914317576,0
110914317579,0
110914317776,0
110914410571,0
110914417171,1
110914417176,0
110914417178,0
110914417374,1
110914417377,1
110914417679,1
110914510870,0
110914517177,0
110914517274,0
110914517872,0
110914610574,1
110914610875,0
110914610971,1
110914617179,0
110914617478,0
110914617979,0
110914710970,1
110914717870,0
110914717877,0
110914772075,0
110914810972,0
110914817277,0
110914817579,0
110914817677,0
110914917270,0
110914917271,0
110914917373,1
110914917470,0
110914917479,0
110914917671,1
110914917872,0
110915010877,0
110915017074,0
110915017271,1
110915017273,1
110915017370,1
110915017371,0
110915017474,0
110915110870,0
110915217373,0
110915310978,0
110915417677,0
110915510575,0
110915517077,1
110915517079,0
110915610870,1
110915617075,0
110915617674,0
110915617676,0
110915717275,1
110915717377,1
110915717470,0
110915717771,0
110915810974,0
110915817273,0
110915817274,0
110915817278,0
110916010872,0
110916010875,0
110916017074,1
110916017079,0
110916110874,1
110916110878,0
110916117079,0
110916117377,0
110916210572,0
110916210979,0
110916217274,1
110916217275,0
110916217475,0
110916310577,1
110916310877,0
110916317072,0
110916410876,0
110916410877,0
110916410878,0
110916417074,0
110916417272,0
110916417676,0
110916510576,0
110916517278,0
110916517670,0
110916610874,1
110916617670,1
110916617677,1
110916617679,0
110916717076,0
110916910577,0
110916910874,0
110916910975,0
110916917076,0
110916917276,1
110916917373,0
110917010979,1
110917017076,1
110917017176,1
110917017370,0
110917017472,0
110917017475,1
110917017577,0
110917017672,0
110917071675,0
110917071970,0
110917071973,0
110917072179,1
110917072272,0
110917072679,0
110917072774,0
110917110579,0
110917110877,0
110917117074,0
110917117175,0
110917117379,1
110917117470,0
110917117478,0
110917117678,0
110917117977,0
110917171372,0
110917172370,0
110917172374,0
110917172376,0
110917172570,0
110917172572,0
110917172579,0
110917172670,0
110917172872,0
110917172874,1
110917172877,0
110917172971,0
110917172978,1
110917210878,0
110917210974,0
110917217073,0
110917217074,0
110917217075,0
110917217275,0
110917217278,0
110917217677,1
110917217772,0
110917217774,0
110917271371,0
110917271379,1
110917271574,0
110917271671,1
110917271673,0
110917271676,0
110917271770,0
110917271772,0
110917271776,0
110917271873,0
110917272076,1
110917272171,0
110917272176,0
110917272372,0
110917272375,0
110917272470,0
110917272578,0
110917272776,0
110917272871,1
110917272979,0
110917274373,0
110917310577,0
110917310974,1
110917317179,1
110917317272,0
110917317275,0
110917317675,0
110917317777,0
110917317874,0
110917371079,0
110917371272,0
110917371479,0
110917371772,0
110917371775,0
110917372170,0
110917372174,0
110917372470,0
110917372471,0
110917372679,0
110917372773,1
110917372878,0
110917372977,1
110917410574,0
110917410870,0
110917410877,0
110917417271,0
110917417472,1
110917417475,0
110917417476,0
110917417577,1
110917417675,1
110917471075,0
110917471175,0
110917471270,0
110917471272,0
110917471277,0
110917471278,0
110917471370,1
110917471479,0
110917471571,0
110917471672,1
110917471678,0
110917471679,0
110917471771,0
110917471777,0
110917471779,1
110917471879,0
110917471973,0
110917472173,0
110917472175,0
110917472271,0
110917472371,0
110917472470,0
110917472476,0
110917472478,0
110917472573,1
110917472575,1
110917472770,1
110917472779,0
110917472872,0
110917472879,0
110917472974,0
110917473179,0
110917473577,0
110917473579,0
110917473878,0
110917473974,0
110917474070,0
110917474072,0
110917474374,0
110917474571,0
110917474572,0
110917474574,1
110917474670,0
110917474771,0
110917474873,0
110917474971,0
110917475070,0
110917475076,0
110917475171,0
110917475773,0
110917475779,0
110917476171,0
110917476371,0
110917476373,0
110917476673,1
110917479573,0
110917510879,1
110917517073,0
110917517172,0
110917517174,0
110917517275,0
110917517477,0
110917517575,0
110917517576,1
110917517678,1
110917517773,0
110917517970,0
110917517973,0
110917571479,0
110917571573,0
110917571673,1
110917571674,0
110917571679,0
110917571977,0
110917572072,0
110917572077,0
110917572176,0
110917572270,0
110917572379,0
110917572471,0
110917572473,0
110917572474,0
110917572671,0
110917572673,0
110917572774,0
110917572778,0
110917572970,0
110917573073,0
110917573078,0
110917573776,0
110917573874,0
110917573875,0
110917573978,0
110917574073,0
110917574372,0
110917574373,0
110917574774,0
110917574872,0
110917575077,1
110917575171,0
110917575276,0
110917575377,0
110917575474,1
110917579270,0
110917579272,0
110917579274,0
110917579474,1
110917579577,0
110917579670,0
110917579776,0
110917579979,0
110917610576,1
110917610878,1
110917610972,0
110917617278,0
110917617679,0
110917617778,0
110917617779,0
110917617871,0
110917671171,0
110917671278,0
110917672376,0
110917672572,0
110917672576,0
110917672677,0
110917672973,0
110917710875,0
110917717071,0
110917717072,0
110917717178,0
110917717370,0
110917717376,0
110917717477,0
110917717670,0
110917717671,0
110917717674,0
110917717677,1
110917717775,0
110917717972,0
110917717977,0
110917771076,1
110917771673,0
110917771676,1
110917771878,0
110917771879,0
110917772272,0
110917772277,0
110917772479,0
110917772670,0
110917772772,0
110917810871,0
110917810972,0
110917817277,0
110917817571,0
110917817573,1
110917817575,0
110917817576,0
110917817677,0
110917817873,0
110917817971,0
110917817975,0
110917871076,0
110917871276,0
110917871474,0
110917871673,0
110917871770,0
110917872075,0
110917872375,0
110917872478,1
110917872872,0
110917872873,1
110917910572,0
110917910575,0
110917910870,0
110917910871,0
110917910877,0
110917910972,0
110917910977,0
110917917077,0
110917917173,0
110917917177,1
110917917476,0
110917917573,0
110917917578,0
110917917871,1
110917917872,0
110917917974,0
110917917979,0
110917972072,0
110917972077,0
110917972271,0
110917972277,0
110917972473,0
110917972675,0
110917972676,1
110917972775,0
110918017073,0
110918017476,0
110918017775,0
110918110873,1
110918117275,0
110918117279,0
110918117370,0
110918217370,0
110918217373,1
110918217377,0
110918217675,0
110918217875,0
110918310877,0
110918317275,0
110918317770,0
110918410573,0
110918417678,1
110918417679,0
110918510876,1
110918517073,1
110918517376,0
110918610573,0
110918610872,0
110918610879,0
110918617274,1
110918617773,0
110918617977,0
110918710578,1
110918710978,0
110918717678,0
110918810877,0
110918810972,0
110918817079,0
110918817771,0
110918817775,0
110918817778,0
110918817779,0
110918910876,0
110918910878,0
110919010573,1
110919017176,0
110919017179,0
110919017270,1
110919017474,0
110919017676,0
110919072071,0
110919117271,0
110919117878,0
110919117972,0
110919172475,0
110919172479,0
110919210974,0
110919217375,0
110919217377,1
110919217874,0
110919217975,0
110919310572,1
110919310974,0
110919310975,0
110919317079,0
110919317176,0
110919317676,1
110919372075,1
110919410571,0
110919410973,0
110919417070,1
110919417073,0
110919417074,1
110919417176,0
110919417675,0
110919417879,1
110919472075,1
110919472273,1
110919517070,1
110919517071,0
110919517875,1
110919517878,0
110919517976,0
110919610575,0
110919610871,1
110919610879,0
110919617372,0
110919617375,0
110919617378,0
110919617870,0
110919617876,0
110919617877,1
110919617971,0
110919672076,1
110919672174,0
110919672177,0
110919672272,0
110919672274,0
110919672277,0
110919672372,1
110919672373,0
110919672375,0
110919672472,0
110919672474,1
110919672479,0
110919672678,0
110919672772,1
110919672872,0
110919710575,0
110919710870,1
110919710876,1
110919717077,0
110919717677,0
110919717872,0
110919717971,1
110919772077,0
110919772371,0
110919772374,1
110919810973,0
110919817076,0
110919817174,0
110919817378,0
110919817470,0
110919817674,0
110919817874,0
110919817973,0
110919872079,0
110919872276,0
110919872373,0
110919917777,1
110919917873,0
110919972375,0
110931017279,1
110931017371,0
110931017474,1
110931117078,0
110931210976,0
110931217275,0
110931217373,0
110931217774,0
110931317371,0
110931410571,0
110931410573,0
110931410574,0
110931510578,0
110931510876,0
110931517073,0
110931517279,0
110931610973,0
110931617074,0
110931710570,0
110931710573,0
110931710576,0
110931710972,0
110931710975,0
110931717075,1
110931717171,0
110931717776,1
110931910977,0
110932017170,0
110932017175,0
110932017177,0
110932017373,0
110932017776,0
110932017778,0
110932110578,0
110932117570,0
110932117975,0
110932172975,0
110932217077,0
110932217277,0
110932310577,0
110932317171,0
110932317172,0
110932317678,0
110932317874,0
110932372372,0
110932510574,0
110932510872,0
110932510973,0
110932517071,0
110932517271,0
110932517472,0
110932610576,1
110932617078,0
110932617572,0
110932617676,0
110932617871,0
110932617970,0
110932617975,0
110932710970,0
110932717676,0
110932717874,0
110932810870,1
110932810970,0
110932810973,1
110932817170,0
110932817177,1
110932817474,0
110932817975,0
110934017079,1
110934017378,1
110934117275,0
110934117778,0
110934210870,1
110934217075,0
110934310574,0
110934310577,1
110934317077,0
110934317678,0
110934410970,0
110934410973,0
110934417476,0
110934510570,1
110934510871,1
110934510979,0
110934517279,0
110934517378,0
110934517477,0
110934610871,0
110934610875,1
110934617076,0
110934617478,1
110934617671,1
110934717076,0
110934717271,1
110934717273,0
110934717275,0
110934717276,0
110934810871,0
110934810879,1
110934817078,0
110934817374,0
110934817378,0
110934817476,0
110934817677,0
110934817679,0
110934817777,0
110934910570,0
110934910871,0
110934910973,0
110934917379,0
110934917677,0
110934917772,1
110935010877,0
110935010975,0
110935017374,0
110935017470,0
110935017579,0
110935017870,0
110935017971,1
110935017977,0
110935072274,0
110935072470,0
110935072479,0
110935072672,0
110935110573,0
110935110876,0
110935117072,0
110935117176,0
110935117278,1
110935117777,0
110935172272,0
110935210874,0
110935217070,0
110935217379,0
110935217671,1
110935217678,0
110935217776,0
110935272075,0
110935272373,0
110935310972,0
110935317073,0
110935317076,1
110935317278,0
110935317377,0
110935317571,1
110935372074,1
110935410877,1
110935410878,0
110935417272,0
110935417377,0
110935417573,1
110935417577,0
110935417970,0
110935417974,0
110935417977,0
110935417978,0
110935517373,0
110935517474,0
110935517572,0
110935517871,0
110935572078,0
110935572279,0
110935610972,1
110935617073,1
110935617176,0
110935617372,0
110935617373,1
110935617379,0
110935617874,0
110935617877,0
110935717073,0
110935717176,0
110935717376,0
110935717872,0
110935772675,0
110935810870,0
110935810977,0
110935817477,0
110935910971,0
110935910972,0
110935910973,1
110935910976,0
110935917370,0
110935917778,0
110935917976,0
110935972775,1
110935972871,1
110935972873,0
110936010574,0
110936017070,0
110936017274,0
110936017375,1
110936017574,0
110936017776,0
110936110970,0
110936117072,0
110936117077,0
110936117674,1
110936117871,1
110936172075,0
110936172378,0
110936172470,1
110936172471,0
110936210870,0
110936217270,0
110936217379,1
110936217476,0
110936217479,0
110936217573,0
110936217576,0
110936272370,0
110936272371,1
110936310876,1
110936310879,0
110936317074,0
110936317176,0
110936317274,0
110936317872,0
110936317976,0
110936410574,0
110936410575,0
110936417178,0
110936417370,0
110936417377,0
110936417577,0
110936417579,0
110936417674,1
110936417676,0
110936417776,1
110936417879,0
110936510577,1
110936517174,1
110936517376,0
110936517574,0
110936517676,0
110936517975,0
110936572371,0
110936617677,0
110936672279,1
110936710570,0
110936717072,0
110936717674,0
110936817079,0
110936817674,0
110936872678,1
110936917374,0
110936917770,0
110936917779,0
110936917972,0
110937010577,0
110937010971,0
110937017071,0
110937017075,0
110937017076,0
110937017370,0
110937017475,1
110937117176,0
110937117472,0
110937117771,0
110937210577,0
110937217079,0
110937217776,0
110937310572,1
110937317670,0
110937410576,1
110937410973,0
110937417271,0
110937417370,0
110937510570,0
110937510875,0
110937510970,1
110937510979,0
110937517072,0
110937517073,0
110937517371,1
110937610575,1
110937617679,0
110937717072,1
110937717170,0
110937717174,0
110937717374,0
110937717472,0
110937717474,0
110937717670,0
110937717773,0
110937810577,0
110937810871,0
110937810878,0
110937810970,0
110937817077,0
110937817276,0
110937817479,0
110937910872,0
110937917072,0
110937917074,0
110937917076,0
110937917676,1
110937917678,0
110938010574,1
110938010873,1
110938010975,0
110938017073,0
110938017376,0
110938017677,0
110938017979,0
110938110972,1
110938117278,0
110938117375,0
110938117679,0
110938210979,0
110938217373,0
110938217870,0
110938217874,0
110938217979,0
110938317972,0
110938410872,0
110938417072,1
110938417073,0
110938417171,0
110938417279,0
110938417371,1
110938510577,0
110938510872,0
110938517173,0
110938517272,1
110938610870,1
110938617870,1
110938617875,0
110938710873,0
110938717072,1
110938810877,0
110938810979,1
110938817275,0
110938817470,0
110938817471,0
110938817478,0
110938817874,0
110938917770,0
110938917774,0
110939010874,0
110939010976,0
110939017073,0
110939017075,0
110939110573,0
110939110877,1
110939117072,0
110939117078,0
110939117273,0
110939117470,0
110939117472,0
110939210571,0
110939210878,1
110939217270,0
110939217272,0
110939217372,0
110939310570,0
110939317271,0
110939317679,0
110939410573,0
110939410579,0
110939417272,0
110939417373,0
110939517079,0
110939610975,0
110939617072,0
110939710576,0
110939710873,0
110939710975,0
110939717373,1
110939717374,0
110939810973,0
110939817772,0
110939910575,1
110939917071,1
110939917274,0
110939917676,0
110940010970,0
110940017071,0
110940017173,0
110940017279,0
110940017479,0
110940017674,0
110940071071,0
110940071171,0
110940071176,1
110940071279,0
110940071374,0
110940071379,0
110940071472,0
110940071579,0
110940071774,0
110940071775,0
110940071875,0
110940072676,0
110940072873,0
110940072878,1
110940074070,0
110940074072,0
110940074372,0
110940074476,0
110940074674,0
110940074678,0
110940117074,0
110940117277,0
110940117376,0
110940117672,0
110940171275,0
110940171278,0
110940171370,0
110940171374,0
110940171476,0
110940171478,0
110940171876,0
110940172071,0
110940172370,0
110940172575,0
110940217076,0
110940217174,0
110940217474,0
110940217672,0
110940217871,0
110940271178,0
110940271270,0
110940271279,0
110940271572,0
110940271672,0
110940271770,0
110940271777,0
110940271874,0
110940272377,0
110940272475,0
110940272772,0
110940272878,0
110940273076,0
110940273376,0
110940273571,0
110940273573,1
110940273675,0
110940273875,0
110940273879,0
110940273976,1
110940274270,1
110940275373,0
110940279074,0
110940279076,0
110940279171,0
110940279376,0
110940279674,0
110940279678,0
110940279970,0
110940279975,0
110940310572,0
110940310576,0
110940310870,0
110940317079,0
110940317379,1
110940317475,0
110940317477,0
110940317576,0
110940317678,0
110940317775,0
110940371070,0
110940371072,0
110940371177,0
110940371371,0
110940371473,0
110940371476,0
110940371675,0
110940372073,0
110940372375,0
110940372576,0
110940372675,0
110940372879,0
110940410575,0
110940410870,0
110940410871,0
110940417072,0
110940417171,0
110940417174,0
110940417271,0
110940417472,0
110940417572,0
110940471377,0
110940471675,0
110940471677,0
110940472074,0
110940472076,0
110940472078,0
110940472175,0
110940472274,0
110940472478,0
110940472479,0
110940472673,0
110940472674,0
110940472770,0
110940472875,1
110940472876,0
110940472976,0
110940510579,0
110940510977,0
110940517071,1
110940517377,0
110940517579,0
110940517672,1
110940517675,0
110940517974,0
110940571373,0
110940571579,0
110940572075,0
110940572175,1
110940572673,0
110940572873,0
110940572874,0
110940572975,0
110940574078,0
110940574177,0
110940574470,0
110940574771,0
110940574777,1
110940579076,0
110940579272,0
110940579273,0
110940579376,0
110940579572,0
110940579778,0
110940617278,0
110940617575,0
110940617675,0
110940617772,1
110940617970,1
110940671270,1
110940671372,0
110940671378,0
110940671473,0
110940671476,0
110940671673,0
110940672078,0
110940672375,0
110940672776,0
110940672970,0
110940710570,0
110940710579,0
110940710877,0
110940717079,0
110940717175,0
110940717272,0
110940717274,0
110940717371,0
110940717479,1
110940771073,0
110940771376,0
110940771378,0
110940771474,0
110940771475,0
110940771478,0
110940771573,1
110940771574,0
110940771777,0
110940771978,1
110940772076,0
110940772171,0
110940772173,0
110940772771,0
110940772777,0
110940772875,1
110940774071,0
110940774479,0
110940774670,0
110940810572,0
110940810874,0
110940817078,1
110940817177,0
110940817374,0
110940817671,0
110940817672,0
110940817677,0
110940817973,0
110940871079,0
110940871175,0
110940871374,0
110940871477,0
110940871673,0
110940871675,0
110940871771,1
110940871772,0
110940871972,0
110940872271,0
110940872472,0
110940872975,0
110940910970,0
110940910976,0
110940910977,0
110940917073,0
110940917573,0
110940917879,1
110940971072,1
110940971078,0
110940971079,0
110940971273,0
110940971378,0
110940971675,0
110940972072,0
110940972173,0
110940972277,0
110940972678,0
110940972774,0
110940972871,0
110941010878,0
110941017770,0
110941017773,0
110941017775,0
110941017878,0
110941017976,0
110941071376,0
110941071379,0
110941072271,0
110941072475,0
110941072478,0
110941072674,0
110941072778,0
110941110572,0
110941110973,0
110941117370,0
110941117578,0
110941117679,0
110941117772,0
110941172072,0
110941172077,0
110941172174,0
110941172477,0
110941172571,0
110941172979,1
110941217172,0
110941217274,0
110941217275,0
110941217374,0
110941217377,0
110941217871,0
110941217876,1
