userid,orderType
110917573871,0.5
110917573973,0.5
110917574377,0.5
110917574777,0.5
110917575272,0.5
110917575478,0.5
110917617075,0.5
110917617770,0.5
110917671174,0.5
110917717176,0.5
110917717672,0.5
110917717778,0.5
110917771775,0.5
110917772971,0.5
110917817871,0.5
110917871275,0.5
110917872276,0.5
110917910974,0.5
110917917574,0.5
110917972778,0.5
110918017770,0.5
110918110571,0.5
110918117072,0.5
110918117472,0.5
110918217774,0.5
110918310570,0.5
110918417073,0.5
110918417372,0.5
110918417374,0.5
110918417378,0.5
110918510572,0.5
110919010575,0.5
110919117073,0.5
110919117276,0.5
110919172078,0.5
110919210970,0.5
110919217970,0.5
110919317778,0.5
110919517275,0.5
110919517373,0.5
110919610571,0.5
110919672170,0.5
110919672379,0.5
110919672477,0.5
110919672779,0.5
110919672975,0.5
110919717471,0.5
110919872074,0.5
110919917073,0.5
110919917478,0.5
110919917479,0.5
110919917672,0.5
110919917972,0.5
110931010979,0.5
110931017073,0.5
110931017379,0.5
110931210876,0.5
110931217777,0.5
110931510873,0.5
110931517377,0.5
110931610870,0.5
110931617075,0.5
110931710873,0.5
110931810971,0.5
110931817379,0.5
110932017877,0.5
110932110571,0.5
110932110576,0.5
110932110876,0.5
110932172771,0.5
110932210578,0.5
110932310576,0.5
110932310578,0.5
110932310976,0.5
110932317279,0.5
110932517276,0.5
110932617073,0.5
110932617076,0.5
110932617376,0.5
110932617977,0.5
110932710578,0.5
110932717773,0.5
110932817978,0.5
110934110574,0.5
110934317679,0.5
110934410974,0.5
110934510577,0.5
110934517272,0.5
110934610878,0.5
110934710876,0.5
110934717376,0.5
110934910975,0.5
110935110971,0.5
110935217572,0.5
110935272377,0.5
110935317172,0.5
110935372274,0.5
110935417278,0.5
110935417376,0.5
110935510570,0.5
110935510576,0.5
110935517176,0.5
110935572079,0.5
110935710973,0.5
110935710978,0.5
110935717273,0.5
110935772674,0.5
110935917877,0.5
110935972279,0.5
110935972479,0.5
110936010873,0.5
110936017376,0.5
110936210973,0.5
110936217879,0.5
110936310571,0.5
110936310977,0.5
110936317776,0.5
110936317878,0.5
110936510578,0.5
110936510876,0.5
110936517474,0.5
110936517872,0.5
110936517876,0.5
110936710972,0.5
110936917571,0.5
110936917677,0.5
110937417275,0.5
110937717074,0.5
110937717674,0.5
110937810877,0.5
110937817373,0.5
110938010878,0.5
110938017071,0.5
110938017271,0.5
110938017871,0.5
110938017974,0.5
110938110974,0.5
110938117373,0.5
110938117379,0.5
110938210977,0.5
110938217479,0.5
110938310575,0.5
110938417978,0.5
110938510976,0.5
110938617773,0.5
110938817270,0.5
110938817775,0.5
110938910974,0.5
110938917077,0.5
110938917672,0.5
110939110575,0.5
110939117371,0.5
110939517272,0.5
110939517673,0.5
110939717379,0.5
110940010575,0.5
110940010875,0.5
110940017773,0.5
110940071672,0.5
110940072870,0.5
110940117070,0.5
110940117675,0.5
110940117779,0.5
110940171072,0.5
110940210973,0.5
110940210979,0.5
110940217070,0.5
110940272479,0.5
110940273876,0.5
110940274278,0.5
110940274475,0.5
110940317077,0.5
110940317277,0.5
110940317573,0.5
110940371373,0.5
110940371478,0.5
110940372478,0.5
110940417170,0.5
110940417772,0.5
110940471270,0.5
110940471274,0.5
110940472573,0.5
110940472874,0.5
110940517477,0.5
110940517574,0.5
110940571277,0.5
110940571479,0.5
110940571573,0.5
110940572076,0.5
110940572174,0.5
110940574176,0.5
110940610576,0.5
110940617977,0.5
110940672079,0.5
110940672274,0.5
110940672573,0.5
110940717474,0.5
110940717670,0.5
110940771371,0.5
110940774272,0.5
110940810879,0.5
110940817279,0.5
110940871672,0.5
110940871975,0.5
110940917672,0.5
110940917676,0.5
110940917875,0.5
110940917973,0.5
110940971678,0.5
110940972075,0.5
110940972977,0.5
110941017370,0.5
110941017673,0.5
110941117476,0.5
110941210579,0.5
110941317775,0.5
110941371378,0.5
110941417471,0.5
110941417779,0.5
110941471476,0.5
110941472672,0.5
110941510971,0.5
110941610875,0.5
110941617572,0.5
110941710975,0.5
110941710978,0.5
110941817575,0.5
110941871074,0.5
110942017170,0.5
110942017278,0.5
110942072275,0.5
110942072477,0.5
110942117474,0.5
110942171777,0.5
110942172071,0.5
110942172578,0.5
110942174273,0.5
110942210576,0.5
110942217270,0.5
110942217877,0.5
110942271471,0.5
110942272075,0.5
110942272571,0.5
110942272679,0.5
110942310575,0.5
110942310978,0.5
110942371176,0.5
110942371979,0.5
110942410979,0.5
110942417476,0.5
110942417972,0.5
110942471272,0.5
110942472174,0.5
110942472271,0.5
110942571170,0.5
110942571675,0.5
110942572476,0.5
110942572770,0.5
110942572972,0.5
110942617377,0.5
110942617773,0.5
110942671272,0.5
110942671379,0.5
110942674373,0.5
110942710970,0.5
110942772375,0.5
110942772479,0.5
110942817072,0.5
110942817873,0.5
110942817975,0.5
110942874473,0.5
110942874773,0.5
110942910574,0.5
110942910875,0.5
110942917474,0.5
110942917977,0.5
110942971373,0.5
110942971476,0.5
110943017371,0.5
110943017876,0.5
110943017879,0.5
110943117679,0.5
110943171073,0.5
110943172677,0.5
110943217070,0.5
110943217676,0.5
110943217978,0.5
110943272775,0.5
110943272778,0.5
110943310571,0.5
110943317172,0.5
110943317672,0.5
110943317772,0.5
110943371277,0.5
110943410975,0.5
110943417071,0.5
110943417976,0.5
110943471776,0.5
110943472079,0.5
110943472379,0.5
110943472771,0.5
110943472778,0.5
110943517279,0.5
110943571370,0.5
110943571476,0.5
110943610873,0.5
110943671471,0.5
110943672177,0.5
110943672276,0.5
110943672470,0.5
110943672673,0.5
110943672875,0.5
110943717075,0.5
110943717371,0.5
110943717376,0.5
110943717672,0.5
110943717878,0.5
110943772371,0.5
110943772377,0.5
110943772877,0.5
110943817771,0.5
110943872071,0.5
110943917878,0.5
110943971879,0.5
110944010878,0.5
110944071772,0.5
110944072374,0.5
110944072874,0.5
110944117470,0.5
110944272273,0.5
110944317475,0.5
110944372270,0.5
110944417276,0.5
110944417378,0.5
110944472474,0.5
110944517779,0.5
110944572073,0.5
110944617570,0.5
110944617576,0.5
110944717970,0.5
110944817373,0.5
110944817877,0.5
110944872173,0.5
110944872178,0.5
110945017273,0.5
110945017771,0.5
110945117072,0.5
110945117271,0.5
110945117276,0.5
110945117570,0.5
110945171375,0.5
110945171674,0.5
110945172178,0.5
110945172970,0.5
110945217070,0.5
110945217275,0.5
110945271071,0.5
110945272374,0.5
110945272673,0.5
110945274975,0.5
110945310871,0.5
110945317373,0.5
110945410979,0.5
110945417670,0.5
110945471677,0.5
110945472472,0.5
110945517174,0.5
110945517270,0.5
110945517673,0.5
110945517777,0.5
110945571072,0.5
110945571579,0.5
110945671776,0.5
110945717374,0.5
110945771372,0.5
110945771373,0.5
110945774279,0.5
110945817079,0.5
110945871877,0.5
110945910572,0.5
110945910878,0.5
110945917276,0.5
110945917479,0.5
110945971373,0.5
110945974073,0.5
110945974074,0.5
110946017873,0.5
110946071176,0.5
110946117079,0.5
110946174376,0.5
110946174377,0.5
110946179574,0.5
110946179779,0.5
110946210979,0.5
110946217075,0.5
110946217079,0.5
110946217870,0.5
110946271571,0.5
110946271976,0.5
110946317470,0.5
110946371678,0.5
110946372373,0.5
110946374670,0.5
110946379278,0.5
110946379375,0.5
110946410976,0.5
110946471071,0.5
110946471479,0.5
110946471678,0.5
110946472175,0.5
110946472474,0.5
110946472772,0.5
110946510871,0.5
110946517673,0.5
110946571073,0.5
110946571676,0.5
110946572272,0.5
110946572378,0.5
110946671072,0.5
110946671973,0.5
110946672470,0.5
110946710977,0.5
110946771575,0.5
110946772173,0.5
110946772779,0.5
110946810970,0.5
110946817374,0.5
110946871775,0.5
110946872872,0.5
110946874671,0.5
110946917477,0.5
110946971375,0.5
110946972175,0.5
110946972274,0.5
110946972474,0.5
110946972870,0.5
110946974374,0.5
110947117377,0.5
110947271275,0.5
110947271779,0.5
110947272478,0.5
110947310875,0.5
110947410874,0.5
110947472378,0.5
110947517976,0.5
110947571778,0.5
110947572571,0.5
110947572577,0.5
110947572776,0.5
110947710870,0.5
110947771479,0.5
110947772076,0.5
110947772077,0.5
110947817773,0.5
110947817979,0.5
110947910574,0.5
110947910575,0.5
110947910972,0.5
110947917371,0.5
110947971675,0.5
110948010574,0.5
110948017076,0.5
110948017679,0.5
110948017877,0.5
110948071371,0.5
110948072579,0.5
110948117771,0.5
110948172173,0.5
110948210874,0.5
110948217570,0.5
110948272078,0.5
110948272679,0.5
110948272776,0.5
110948317077,0.5
110948317177,0.5
110948410976,0.5
110948417172,0.5
110948417378,0.5
110948417973,0.5
110948471270,0.5
110948471477,0.5
110948471677,0.5
110948472579,0.5
110948510874,0.5
110948517173,0.5
110948517176,0.5
110948517177,0.5
110948517376,0.5
110948517475,0.5
110948571075,0.5
110948572674,0.5
110948617570,0.5
110948710573,0.5
110948717877,0.5
110948810875,0.5
110948810877,0.5
110948817078,0.5
110948817977,0.5
110948872975,0.5
110948971771,0.5
110948972078,0.5
110949017373,0.5
110949017378,0.5
110949071274,0.5
110949117075,0.5
110949117370,0.5
110949217973,0.5
110949272172,0.5
110949272177,0.5
110949272379,0.5
110949317773,0.5
110949372570,0.5
110949417175,0.5
110949572876,0.5
110949617179,0.5
110949671074,0.5
110949672278,0.5
110949710875,0.5
110949717571,0.5
110949771371,0.5
110949772571,0.5
110949772773,0.5
110949817677,0.5
110949972379,0.5
110949972770,0.5
110970010570,0.5
110970110876,0.5
110970117975,0.5
110970172371,0.5
110970217971,0.5
110970310977,0.5
110970417573,0.5
110970417974,0.5
110970472270,0.5
110970510574,0.5
110970610578,0.5
110970617471,0.5
110970717177,0.5
110970810973,0.5
110970817370,0.5
110970817376,0.5
110970917577,0.5
110972017077,0.5
110972017876,0.5
110972210572,0.5
110972510876,0.5
110972717573,0.5
110972717875,0.5
110972817274,0.5
110973010973,0.5
110973010976,0.5
110973017376,0.5
110973110574,0.5
110973110870,0.5
110973117474,0.5
110973172378,0.5
110973217371,0.5
110973217673,0.5
110973510570,0.5
110973572279,0.5
110973817075,0.5
110973817377,0.5
110973917574,0.5
110975017471,0.5
110975017474,0.5
110975110873,0.5
110975117477,0.5
110975217376,0.5
110975410879,0.5
110975517979,0.5
110975617575,0.5
110975617672,0.5
110975810874,0.5
110975817275,0.5
110975817278,0.5
110975817871,0.5
110975872071,0.5
110975872672,0.5
110975917075,0.5
110976017273,0.5
110976172375,0.5
110976317175,0.5
110976317872,0.5
110976317970,0.5
110976372271,0.5
110976417279,0.5
110976417875,0.5
110978017175,0.5
110978017374,0.5
110978117078,0.5
110978210870,0.5
110978217274,0.5
110978317277,0.5
110978510874,0.5
110978517977,0.5
110978710571,0.5
110978810971,0.5
110978817076,0.5
111100048751,0.5
111100148758,0.5
111100646859,0.5
111101046053,0.5
111101046851,0.5
111101048557,0.5
111101114453,0.5
111101114656,0.5
111101119556,0.5
111101119752,0.5
111101119759,0.5
111101119858,0.5
111101146151,0.5
111101146159,0.5
111101146457,0.5
111101248558,0.5
111101346253,0.5
111101346459,0.5
111101448355,0.5
111101546658,0.5
111101646054,0.5
111101648758,0.5
111101746651,0.5
111101846555,0.5
111101846654,0.5
111101846657,0.5
111101848553,0.5
111102146450,0.5
111102446451,0.5
111102646852,0.5
111102748551,0.5
111102946457,0.5
111102948559,0.5
111103148357,0.5
111103248351,0.5
111103248550,0.5
111103346653,0.5
111103348351,0.5
111103646157,0.5
111103646459,0.5
111104148354,0.5
111104246858,0.5
111104548551,0.5
111104748350,0.5
111104748758,0.5
111104846856,0.5
111105146854,0.5
111105346058,0.5
111105348551,0.5
111105546050,0.5
111106048554,0.5
111106446450,0.5
111107048556,0.5
111107248556,0.5
111107446053,0.5
111107748750,0.5
111108046257,0.5
111108046458,0.5
111108446852,0.5
111108546151,0.5
111109046259,0.5
111109046851,0.5
111109148359,0.5
111109648354,0.5
111109746658,0.5
111109848553,0.5
111120013196,0.5
111120013391,0.5
111120013995,0.5
111120016996,0.5
111120113410,0.5
111120113719,0.5
111120146458,0.5
111120213298,0.5
111120213314,0.5
111120216312,0.5
111120285617,0.5
111120313619,0.5
111120385612,0.5
111120413092,0.5
111120413097,0.5
111120413416,0.5
111120416911,0.5
111120446259,0.5
111120513196,0.5
111120513796,0.5
111120548751,0.5
111120613413,0.5
111120646052,0.5
111120713415,0.5
111120713590,0.5
111120748352,0.5
111120913998,0.5
111120916315,0.5
111120948357,0.5
111120948754,0.5
111121319157,0.5
111121348752,0.5
111121446955,0.5
111121648555,0.5
111121746954,0.5
111121748550,0.5
111121819054,0.5
111121946254,0.5
111122013090,0.5
111122013096,0.5
111122013410,0.5
111122013597,0.5
111122013697,0.5
111122013891,0.5
111122085211,0.5
111122085718,0.5
111122113195,0.5
111122113391,0.5
111122148751,0.5
111122216398,0.5
111122313412,0.5
111122346855,0.5
111122513295,0.5
111122513619,0.5
111122516199,0.5
111122585715,0.5
111122613293,0.5
111122685291,0.5
111122713198,0.5
111122713595,0.5
111122813319,0.5
111122813492,0.5
111122813994,0.5
111122846052,0.5
111122848555,0.5
111122885616,0.5
111122885698,0.5
111122916111,0.5
111122916119,0.5
111124013297,0.5
111124013719,0.5
111124048754,0.5
111124085195,0.5
111124113010,0.5
111124113593,0.5
111124113696,0.5
111124116115,0.5
111124146259,0.5
111124146852,0.5
111124148557,0.5
111124213014,0.5
111124213398,0.5
111124213892,0.5
111124216314,0.5
111124313319,0.5
111124313590,0.5
111124348755,0.5
111124413010,0.5
111124413491,0.5
111124513213,0.5
111124513294,0.5
111124784998,0.5
111124913717,0.5
111124913799,0.5
111124916399,0.5
111124916992,0.5
111125148751,0.5
111125246255,0.5
111125646453,0.5
111125746050,0.5
111125748552,0.5
111125748759,0.5
111125948751,0.5
111126085118,0.5
111126085912,0.5
111126113914,0.5
111126116999,0.5
111126148559,0.5
111126213292,0.5
111126213992,0.5
111126246854,0.5
111126313811,0.5
111126316398,0.5
111126413890,0.5
111126416113,0.5
111126446051,0.5
111126446251,0.5
111126516996,0.5
111126613418,0.5
111126746855,0.5
111126748752,0.5
111126785891,0.5
111126813311,0.5
111127146454,0.5
111127248553,0.5
111127248758,0.5
111127346058,0.5
111127546055,0.5
111127548351,0.5
111127548551,0.5
111127648750,0.5
111127746459,0.5
111127846850,0.5
111127848359,0.5
111128013315,0.5
111128013819,0.5
111128016194,0.5
111128046258,0.5
111128046456,0.5
111128113218,0.5
111128113413,0.5
111128113993,0.5
111128146057,0.5
111128146151,0.5
111128146957,0.5
111128185017,0.5
111128246658,0.5
111128246850,0.5
111128246851,0.5
111128313417,0.5
111128313790,0.5
111128316110,0.5
111128316392,0.5
111128346656,0.5
111128346659,0.5
111128348358,0.5
111128413794,0.5
111128413816,0.5
111128413914,0.5
111128446250,0.5
111128446656,0.5
111128448350,0.5
111128485219,0.5
111128585010,0.5
111128613195,0.5
111128613414,0.5
111128613715,0.5
111128685696,0.5
111128713617,0.5
111128713810,0.5
111128716393,0.5
111128746453,0.5
111128748750,0.5
111128814950,0.5
111128846457,0.5
111128885290,0.5
111128885690,0.5
111128913716,0.5
111128916111,0.5
111128916919,0.5
111128916996,0.5
111128948557,0.5
111128985715,0.5
111129016997,0.5
111129019957,0.5
111129146652,0.5
111129146653,0.5
111129146659,0.5
111129146850,0.5
111129146950,0.5
111129280194,0.5
111129280411,0.5
111129280418,0.5
111129280695,0.5
111129284299,0.5
111129413890,0.5
111129448552,0.5
111129512858,0.5
111129513211,0.5
111129513291,0.5
111129517156,0.5
111129546059,0.5
111129646056,0.5
111129646258,0.5
111129746457,0.5
111129746658,0.5
111129748556,0.5
111129813810,0.5
111129816115,0.5
111129816311,0.5
111129913817,0.5
111129916198,0.5
111129946159,0.5
111140013291,0.5
111140016117,0.5
111140016196,0.5
111140016315,0.5
111140046951,0.5
111140048756,0.5
111140113715,0.5
111140113793,0.5
111140116117,0.5
111140208554,0.5
111140213090,0.5
111140219852,0.5
111140313095,0.5
111140313598,0.5
111140313610,0.5
111140346659,0.5
111140413013,0.5
111140416317,0.5
111140446755,0.5
111140446855,0.5
111140516998,0.5
111140613296,0.5
111140616114,0.5
111140646150,0.5
111140716319,0.5
111140746352,0.5
111140746651,0.5
111140816197,0.5
111140816919,0.5
111140948557,0.5
111141013114,0.5
111141048752,0.5
111141113497,0.5
111141113797,0.5
111141213018,0.5
111141213699,0.5
111141216997,0.5
111141246355,0.5
111141248558,0.5
111141313118,0.5
111141413515,0.5
111141413697,0.5
111141416917,0.5
111141513813,0.5
111141613014,0.5
111141613412,0.5
111141646051,0.5
111141646454,0.5
111141646957,0.5
111141685614,0.5
111141713712,0.5
111141716993,0.5
111141813291,0.5
111141813416,0.5
111141813498,0.5
111141816310,0.5
111141846758,0.5
111141913191,0.5
111141913517,0.5
111141916911,0.5
111141916995,0.5
111142013698,0.5
111142016998,0.5
111142046151,0.5
111142046455,0.5
111142046751,0.5
111142046852,0.5
111142116317,0.5
111142116393,0.5
111142146056,0.5
111142146456,0.5
111142213210,0.5
111142213215,0.5
111142246255,0.5
111142246257,0.5
111142413215,0.5
111142446657,0.5
111142448550,0.5
111142513699,0.5
111142612955,0.5
111142614252,0.5
111142614450,0.5
111142614650,0.5
111142614954,0.5
111142615853,0.5
111142616199,0.5
111142619057,0.5
111142646750,0.5
111142746857,0.5
111142813413,0.5
111142813491,0.5
111142813492,0.5
111142813595,0.5
111142913217,0.5
111142913516,0.5
111142916993,0.5
111142948750,0.5
111143013410,0.5
111143013594,0.5
111143013813,0.5
111143016394,0.5
111143046159,0.5
111143113019,0.5
111143113099,0.5
111143146856,0.5
111143185613,0.5
111143213010,0.5
111143213114,0.5
111143213396,0.5
111143313111,0.5
111143316114,0.5
111143413695,0.5
111143413713,0.5
111143416115,0.5
111143416310,0.5
111143446150,0.5
111143446454,0.5
111143446552,0.5
111143513192,0.5
111143516196,0.5
111143616198,0.5
111143685697,0.5
111143713195,0.5
111143713290,0.5
111143713612,0.5
111143713819,0.5
111143713997,0.5
111143746558,0.5
111143785016,0.5
111143785119,0.5
111143785218,0.5
111143785298,0.5
111143785410,0.5
111143785618,0.5
111143785714,0.5
111143785715,0.5
111143813610,0.5
111143846051,0.5
111143846256,0.5
111143885595,0.5
111143885613,0.5
111143885714,0.5
111143913519,0.5
111143913995,0.5
111144046459,0.5
111144116192,0.5
111144185016,0.5
111144185691,0.5
111144213092,0.5
111144213216,0.5
111144213592,0.5
111144213715,0.5
111144248351,0.5
111144316191,0.5
111144348359,0.5
111144348755,0.5
111144413296,0.5
111144446752,0.5
111144513019,0.5
111144513295,0.5
111144613093,0.5
111144646752,0.5
111144648558,0.5
111144713092,0.5
111144746451,0.5
111144813214,0.5
111144813693,0.5
111144816194,0.5
111144913097,0.5
111144916311,0.5
111145013112,0.5
111145013198,0.5
111145013216,0.5
111145013293,0.5
111145013315,0.5
111145013913,0.5
111145016113,0.5
111145016397,0.5
111145046553,0.5
111145048351,0.5
111145080293,0.5
111145080719,0.5
111145085317,0.5
111145085392,0.5
111145113196,0.5
111145113217,0.5
111145113314,0.5
111145113712,0.5
111145113918,0.5
111145116117,0.5
111145116191,0.5
111145180015,0.5
111145180093,0.5
111145180292,0.5
111145180496,0.5
111145180597,0.5
111145182698,0.5
111145182715,0.5
111145184617,0.5
111145184717,0.5
111145184898,0.5
111145185012,0.5
111145185497,0.5
111145185518,0.5
111145185598,0.5
111145185614,0.5
111145187590,0.5
111145188116,0.5
111145189015,0.5
111145189296,0.5
111145189398,0.5
111145189612,0.5
111145189696,0.5
111145189697,0.5
111145189992,0.5
111145213393,0.5
111145213490,0.5
111145313093,0.5
111145313119,0.5
111145313412,0.5
111145313499,0.5
111145313514,0.5
111145313593,0.5
111145313611,0.5
111145313618,0.5
111145313999,0.5
111145316394,0.5
111145380294,0.5
111145380617,0.5
111145380811,0.5
111145380896,0.5
111145384618,0.5
111145385297,0.5
111145385590,0.5
111145385610,0.5
111145385619,0.5
111145413393,0.5
111145413491,0.5
111145413494,0.5
111145413617,0.5
111145413815,0.5
111145413912,0.5
111145416198,0.5
111145416310,0.5
111145446157,0.5
111145446650,0.5
111145446951,0.5
111145480314,0.5
111145480394,0.5
111145480417,0.5
111145480811,0.5
111145480894,0.5
111145482294,0.5
111145482296,0.5
111145484617,0.5
111145484694,0.5
111145485398,0.5
111145485891,0.5
111145488291,0.5
111145488419,0.5
111145488491,0.5
111145488512,0.5
111145489517,0.5
111145489614,0.5
111145489715,0.5
111145513097,0.5
111145513895,0.5
111145546957,0.5
111145580096,0.5
111145580811,0.5
111145580819,0.5
111145585113,0.5
111145585194,0.5
111145613215,0.5
111145613399,0.5
111145613618,0.5
111145613699,0.5
111145613797,0.5
111145616994,0.5
111145680215,0.5
111145680897,0.5
111145685498,0.5
111145685695,0.5
111145713019,0.5
111145713517,0.5
111145713615,0.5
111145713818,0.5
111145713891,0.5
111145716116,0.5
111145746157,0.5
111145746758,0.5
111145748757,0.5
111145748759,0.5
111145780093,0.5
111145780094,0.5
111145780219,0.5
111145780493,0.5
111145780799,0.5
111145785793,0.5
111145813097,0.5
111145813190,0.5
111145813212,0.5
111145813290,0.5
111145813595,0.5
111145813617,0.5
111145813692,0.5
111145846552,0.5
111145885599,0.5
111145885890,0.5
111145885897,0.5
111145885899,0.5
111145913292,0.5
111145913517,0.5
111145916392,0.5
111145948756,0.5
111145980011,0.5
111145980192,0.5
111145980310,0.5
111145980493,0.5
111145980496,0.5
111145980590,0.5
111145980899,0.5
111145985491,0.5
111145985592,0.5
111145985991,0.5
111146013097,0.5
111146046251,0.5
111146046659,0.5
111146048554,0.5
111146148557,0.5
111146148753,0.5
111146213299,0.5
111146313217,0.5
111146316194,0.5
111146513091,0.5
111146513294,0.5
111146546855,0.5
111146613711,0.5
111146616190,0.5
111146616197,0.5
111146746651,0.5
111146748355,0.5
111146816993,0.5
111146916312,0.5
111147013815,0.5
111147016118,0.5
111147113812,0.5
111147146257,0.5
111147213118,0.5
111147213293,0.5
111147213992,0.5
111147216394,0.5
111147216398,0.5
111147246556,0.5
111147313615,0.5
111147313790,0.5
111147313795,0.5
111147313797,0.5
111147319056,0.5
111147348552,0.5
111147413192,0.5
111147413510,0.5
111147513390,0.5
111147513413,0.5
111147513515,0.5
111147546453,0.5
111147548558,0.5
111147613197,0.5
111147613495,0.5
111147613499,0.5
111147713011,0.5
111147713893,0.5
111147746155,0.5
111147746355,0.5
111147746954,0.5
111147785693,0.5
111147785695,0.5
111147813195,0.5
111147813497,0.5
111147813694,0.5
111147913516,0.5
111147913894,0.5
111147946258,0.5
111147946454,0.5
111147946756,0.5
111148013099,0.5
111148013590,0.5
111148013717,0.5
111148013793,0.5
111148016315,0.5
111148016919,0.5
111148048757,0.5
111148113519,0.5
111148113591,0.5
111148213195,0.5
111148213697,0.5
111148285612,0.5
111148316198,0.5
111148316390,0.5
111148413097,0.5
111148413516,0.5
111148416119,0.5
111148446654,0.5
111148448350,0.5
111148513712,0.5
111148516314,0.5
111148546058,0.5
111148546655,0.5
111148546856,0.5
111148616994,0.5
111148646853,0.5
111148713692,0.5
111148713793,0.5
111148813512,0.5
111148813814,0.5
111148816190,0.5
111148846853,0.5
111148913515,0.5
111148913794,0.5
111148916392,0.5
111148916911,0.5
111148946050,0.5
111149013295,0.5
111149013597,0.5
111149016994,0.5
111149116111,0.5
111149213016,0.5
111149213293,0.5
111149213516,0.5
111149213597,0.5
111149216198,0.5
111149248750,0.5
111149313416,0.5
111149313817,0.5
111149413214,0.5
111149413298,0.5
111149416119,0.5
111149513098,0.5
111149516115,0.5
111149546251,0.5
111149548754,0.5
111149613410,0.5
111149613419,0.5
111149613517,0.5
111149613811,0.5
111149616997,0.5
111149713217,0.5
111149748553,0.5
111149913415,0.5
111149946450,0.5
111150013291,0.5
111150013398,0.5
111150013595,0.5
111150016110,0.5
111150048553,0.5
111150080398,0.5
111150080613,0.5
111150084210,0.5
111150085491,0.5
111150085591,0.5
111150085714,0.5
111150085799,0.5
111150113093,0.5
111150113099,0.5
111150113219,0.5
111150113317,0.5
111150113390,0.5
111150113399,0.5
111150113494,0.5
111150180417,0.5
111150180516,0.5
111150180813,0.5
111150185014,0.5
111150185412,0.5
111150185693,0.5
111150185892,0.5
111150213511,0.5
111150213710,0.5
111150216115,0.5
111150216311,0.5
111150280013,0.5
111150280211,0.5
111150280213,0.5
111150280497,0.5
111150313617,0.5
111150313711,0.5
111150313795,0.5
111150385197,0.5
111150385893,0.5
111150413313,0.5
111150413691,0.5
111150448754,0.5
111150480216,0.5
111150480292,0.5
111150480415,0.5
111150480795,0.5
111150480913,0.5
111150480918,0.5
111150485012,0.5
111150485112,0.5
111150485312,0.5
111150485698,0.5
111150513894,0.5
111150513899,0.5
111150585096,0.5
111150585119,0.5
111150585193,0.5
111150613419,0.5
111150613514,0.5
111150613995,0.5
111150616990,0.5
111150680115,0.5
111150680491,0.5
111150680592,0.5
111150680793,0.5
111150680818,0.5
111150680893,0.5
111150680898,0.5
111150685399,0.5
111150685892,0.5
111150713494,0.5
111150713497,0.5
111150713796,0.5
111150713999,0.5
111150716313,0.5
111150748754,0.5
111150780598,0.5
111150780711,0.5
111150780791,0.5
111150784017,0.5
111150785013,0.5
111150785014,0.5
111150785098,0.5
111150785217,0.5
111150785594,0.5
111150813814,0.5
111150816190,0.5
111150880611,0.5
111150880814,0.5
111150884213,0.5
111150884298,0.5
111150884612,0.5
111150884799,0.5
111150885499,0.5
111150885697,0.5
111150913497,0.5
111150913798,0.5
111150980213,0.5
111150980811,0.5
111150984611,0.5
111151013013,0.5
111151013698,0.5
111151046854,0.5
111151085015,0.5
111151113497,0.5
111151113997,0.5
111151185511,0.5
111151185595,0.5
111151185692,0.5
111151213198,0.5
111151213212,0.5
111151213390,0.5
111151280610,0.5
111151285116,0.5
111151285194,0.5
111151313011,0.5
111151313098,0.5
111151313712,0.5
111151385010,0.5
111151385411,0.5
111151385491,0.5
111151385698,0.5
111151385718,0.5
111151413410,0.5
111151413713,0.5
111151413715,0.5
111151416993,0.5
111151448353,0.5
111151485713,0.5
111151485813,0.5
111151485894,0.5
111151513291,0.5
111151513893,0.5
111151580219,0.5
111151585094,0.5
111151585112,0.5
111151585115,0.5
111151585215,0.5
111151585711,0.5
111151613414,0.5
111151648352,0.5
111151713119,0.5
111151713218,0.5
111151713891,0.5
111151716114,0.5
111151746852,0.5
111151885513,0.5
111151913291,0.5
111151913719,0.5
111151913892,0.5
111151985113,0.5
111151985114,0.5
111151985392,0.5
111151985991,0.5
111152013493,0.5
111152013610,0.5
111152080012,0.5
111152080112,0.5
111152080415,0.5
111152080710,0.5
111152084690,0.5
111152084790,0.5
111152084794,0.5
111152084795,0.5
111152084990,0.5
111152085118,0.5
111152085193,0.5
111152085413,0.5
111152085619,0.5
111152113293,0.5
111152113317,0.5
111152113813,0.5
111152116919,0.5
111152116998,0.5
111152180811,0.5
111152184595,0.5
111152185697,0.5
111152185812,0.5
111152280295,0.5
111152280299,0.5
111152284090,0.5
111152284299,0.5
111152285090,0.5
111152285293,0.5
111152285296,0.5
111152285411,0.5
111152313314,0.5
111152313398,0.5
111152313713,0.5
111152316314,0.5
111152380517,0.5
111152384693,0.5
111152384699,0.5
111152385013,0.5
111152385799,0.5
111152413394,0.5
111152413410,0.5
111152413596,0.5
111152480717,0.5
111152485111,0.5
111152485698,0.5
111152513212,0.5
111152513392,0.5
111152516197,0.5
111152580019,0.5
111152580097,0.5
111152580212,0.5
111152584019,0.5
111152584215,0.5
111152584695,0.5
111152585098,0.5
111152585490,0.5
111152613112,0.5
111152613390,0.5
111152616917,0.5
111152680293,0.5
111152680918,0.5
111152680998,0.5
111152685119,0.5
111152713213,0.5
111152713416,0.5
111152713599,0.5
111152716115,0.5
111152780093,0.5
111152780113,0.5
111152780611,0.5
111152784615,0.5
